Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
27.65658187866211	324.92	1964.5953897942047	267.87111842111494	1119.0862186979373	990.0405167841407	906.4257286806985	179.46742546970734	480.9901206046479	93.9039606595134
28.47562861442566	330.57	2000.8815331767948	269.18297267468	1093.3968009363768	992.1420308796575	898.7456498952644	177.0347636985333	486.0082815357609	94.14595319172443
29.298675775527954	335.46	1936.1166896876857	267.4253427038841	1155.2067882426988	996.0521207422252	863.1727476602434	172.66616166967108	487.4729731780908	93.63649522917491
30.16872549057007	342.03	1925.5454369647828	269.24665491999866	1168.287121431158	1026.8488545783441	897.7139975211018	173.7232869419614	489.9056349492648	93.16524661381659
31.019774198532104	346.79	2028.4941547469796	267.769226828605	1112.183063305391	986.5762026388038	905.9035342690854	175.6719636487133	470.53349592331887	94.98655882993116
31.837821006774902	351.7	2000.1937649273532	261.96140605554035	1100.9113058839825	995.5681356778031	891.7788122573995	176.37246834721896	483.8048758477342	92.94872697973304
32.65486764907837	357.6	2027.3860836784343	265.4639295480684	1080.978763099232	974.8204601529734	884.2006250644754	177.73526839703894	481.4995785671975	93.76385971981229
33.525917530059814	363.83	2090.711708423341	262.4963369162174	1141.8589896239012	990.1933541729055	891.3712458873599	182.68974708283312	494.5034930612743	94.05679804827825
34.35596489906311	369.25	2149.8852507734696	263.5279892903802	1104.541193867148	989.6202139650374	911.6094634496401	177.56969455921035	474.71105121622503	93.3053475535177
35.17401170730591	375.15	2134.2958371194536	268.4187857308557	1130.8419611837676	984.1562773166936	886.1110924240361	174.07990751574604	495.63703702794703	94.04406159921453
36.01505994796753	380.38	2034.9642708713586	264.45775007203304	1126.7790339324351	1011.3485960677748	896.6950815960026	174.86956735769783	479.81836729078407	93.98037935389584
36.88110947608948	386.25	2011.4782587978252	263.5789350866351	1119.0989551470009	1024.6072395431263	892.7849917334349	175.3917617693111	475.78091293757905	93.62375878011116
37.712157011032104	392.17	2039.5366560852406	262.10150699524144	1164.5171325082915	1022.5821441419919	902.2354369387289	177.4550665176367	484.6072721387497	94.32426347861677
38.559205293655396	397.58	2060.9975727576402	265.5530846915146	1133.7458715702999	988.4994064474283	874.5209237760341	173.3666663681767	470.0240379607693	94.19689898797938
39.378252267837524	402.46	1952.2919799986335	263.22231451285046	1142.6359130167893	991.823619653064	853.9260856399693	172.44964203558754	470.53349592331887	93.73838682168481
40.24730181694031	408.6	1978.159708047086	262.1142434443052	1143.9987130666093	1008.2791118434138	889.6008794675002	175.06061409365387	469.61647159072976	93.12703726662538
41.112351417541504	414.83	2044.478398321971	262.85295749000204	1156.327595760308	1012.6986596685311	897.6375788267193	175.78659169028697	478.1116831162431	93.24166530819902
41.95639967918396	420.07	2027.4625023728167	265.41298375181344	1153.0798012490548	1001.3377471036764	875.8582509277267	177.44233006857294	485.06578430504425	94.05679804827825
42.77444648742676	425.99	1976.3766051781624	263.14589581846803	1150.5707207834982	991.6198364680441	871.1457647741436	174.98419539927147	483.46099172301325	94.51531021457285
43.64949655532837	432.65	1991.6221347074572	266.4318996769125	1089.639548462574	981.7363519945832	908.6163979196616	176.85645341164098	479.49995606419066	93.68744102542986
44.63355278968811	438.5	2011.873088718801	267.32345111137414	1126.091265682993	982.2458099571329	897.943253604249	179.19996003936885	483.49920107020444	94.66814760333772
45.476601123809814	443.96	1862.8693711221265	261.9104602592854	1125.56907127138	1008.8649885003457	901.1655752173747	175.8884832827969	472.68595581509055	93.75112327074855
