Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
32.768874168395996	320.59	2948.7408089492637	479.89478598516644	2761.0182861988246	2601.3414242867375	2259.9536435822956	710.6665065710408	912.9977363975876	107.44280601426723
33.65092468261719	325.59	2967.6671722579786	466.2795219360302	2718.6313837147036	2624.1269316617654	2270.843307531792	692.5680124514687	912.0807120649985	106.14368820976591
34.469971656799316	330.04	2956.586461572526	471.71798568624644	2686.1407021531068	2633.5009581726767	2316.3633764855927	689.0654889589406	906.7568763563557	105.62149379815264
35.31201958656311	334.95	2859.725766442797	456.20499072661323	2726.298726051074	2686.802997504422	2251.9042077740132	650.4358389486224	887.5630476173021	107.86310883337059
36.129066467285156	339.26	2845.435470593282	456.10309913410333	2677.8620102616774	2719.8031370285676	2270.779625286473	642.2972479968936	888.2890252139352	107.28996862550237
37.03411817550659	344.4	2978.964402577515	451.1868297955004	2656.4520393855328	2733.6094478136597	2332.857078023134	665.4139030475786	903.8529659698235	107.77395368992443
37.854164838790894	349.51	3069.3422451338015	467.2347556158106	2629.3234028797706	2608.9323479287254	2268.2960177190444	678.1758250094443	905.6488052878107	106.29652559853079
38.689212799072266	353.91	3029.642733402129	470.6353875158287	2718.9243220431695	2649.841822321453	2279.2875732610505	682.0986513210759	913.4435121148185	106.43662653823189
39.52926063537598	359.0	2971.106013505188	462.9935180775858	2785.8288889749865	2718.3893911824925	2287.833730582819	655.8615662497749	901.1146294211197	105.59602090002517
40.397310733795166	364.09	3003.7495324555493	468.69944725814054	2820.21730144708	2733.6094478136597	2280.548481718361	661.019828120589	919.3914338275841	108.01594622213547
41.22735810279846	368.49	3100.890429464681	454.1416859782877	2781.2182944139136	2746.1166407942505	2268.6653747418927	660.5740524033581	928.8546154819417	106.7677742138891
42.05140519142151	373.6	3215.773200019601	454.6384074917734	2695.374627724317	2804.1693756267696	2388.6045155751162	652.6137717385217	889.8173991015838	107.07344899141881
42.87045192718506	378.12	3329.5351630569116	460.3316002232645	2597.469543771361	2733.252827239875	2378.7974497960377	671.0943593300059	929.1475538104077	105.76159473785377
43.75950288772583	383.93	3264.6302186281005	467.0437088798546	2743.3146220002286	2673.124051209966	2342.4730970662563	667.3116339580756	933.0831165711029	107.92679107868929
44.616551876068115	388.34	3367.9482934331463	460.2169721816908	2740.9456424743726	2843.1811191090005	2395.0746316994955	649.8881716388818	900.4268611716778	106.36020784384948
45.44059896469116	393.33	3494.39575973794	466.81445279670726	2730.8456383668286	2757.133669234385	2328.2592199111245	670.2028078955442	949.0036779007756	108.32162099966517
46.289647579193115	397.53	3584.1113069429125	462.73878909631094	2660.6678040256306	2681.886728165818	2311.8164641698386	656.7913270314278	904.3496874833093	105.69791249253507
47.162697315216064	402.48	3436.10103237321	464.4836826180432	2695.7567211962296	2788.796481606838	2292.291487755127	640.1957339013768	943.5779505996233	106.41115364010443
47.990744829177856	407.72	3751.595612131071	469.00512203567024	2681.51737114297	2722.1975894525503	2321.3178551713872	653.8746801958317	953.7161640543591	108.28341165247396
48.81079149246216	412.47	3757.9383637648125	471.4887296030992	2718.554965020321	2723.2547147248406	2351.566921697766	655.466736328799	950.7103620753167	106.98429384797264
49.648839712142944	417.85	3792.581505218181	462.08923019406035	2838.8507264273294	2895.5533976590928	2408.4733761145485	636.8969935938686	938.8909373441675	107.03523964422759
50.51788949966431	423.11	3944.501869650452	468.22819864278216	2799.609726861952	2915.906243262946	2428.0620347745776	628.9367129290322	949.7551283955363	106.41115364010443
51.34693670272827	427.59	4094.4862938250335	478.41735789377293	2738.933283522302	2751.7334148313594	2367.7549484577767	641.0490759886472	967.4205832469414	109.58252945697527
