Time(s)	Temp(K)	mass4.1	mass12.3	mass18.0	mass28.1	mass32.4	mass38.6	mass43.5	mass45.7
0.0	306.18	9.475262498093821	9.541619397715898	9.559323061914494	9.59460302582105	9.604919549562679	9.607848932847336	9.601353343824831	9.623005307233186
1.321075677871704	307.29	9.613707699416656	9.635614391806287	9.65344542049552	9.645803551057277	9.569002763202935	9.518566424910532	9.496022910067715	9.488890498592022
2.617149591445923	312.46	9.516019135097784	9.50939618158464	9.474243582168722	9.471059469902787	9.527609303745786	9.57995610939775	9.610778316131997	9.634086017918637
